b_0	Nycticebus_pygmaeus,Ateles_geoffroyi,Hylobates_lar	Galago_senegalensis,Saguinus_imperator,Macaca_fascicularis
b_1	Varecia_variegata,Cercopithecus_neglectus,Varecia_rubra	Galago_moholi,Trachypithecus_cristatus,Saguinus_midas
b_2	Ateles_geoffroyi,Callimico_goeldii,Leontopithecus_chrysomelas	Eulemur_macaco,Trachypithecus_auratus,Trachypithecus_cristatus
b_3	Ateles_geoffroyi,Nycticebus_coucang,Galago_senegalensis	Saguinus_midas,Varecia_variegata,Alouatta_caraya
b_4	Trachypithecus_francoisi,Trachypithecus_cristatus,Leontopithecus_rosalia	Nycticebus_pygmaeus,Microcebus_murinus,Propithecus_coquereli
b_5	Saguinus_midas,Propithecus_coquereli,Leontopithecus_chrysomelas	Alouatta_caraya,Macaca_fascicularis,Trachypithecus_cristatus
b_6	Galago_moholi,Nycticebus_pygmaeus,Galago_senegalensis	Varecia_rubra,Trachypithecus_auratus,Hylobates_lar
b_7	Galago_senegalensis,Galago_moholi,Alouatta_caraya	Eulemur_macaco,Saguinus_bicolor,Theropithecus_gelada
b_8	Nycticebus_pygmaeus,Varecia_rubra,Propithecus_coquereli	Callithrix_geoffroyi,Ateles_geoffroyi,Colobus_guereza
b_9	Saguinus_imperator,Sapajus_apella,Hylobates_lar	Eulemur_macaco,Varecia_variegata,Trachypithecus_cristatus
b_10	Varecia_variegata,Varecia_rubra,Galago_moholi	Theropithecus_gelada,Ateles_geoffroyi,Hylobates_lar
b_11	Macaca_fuscata,Microcebus_murinus,Trachypithecus_francoisi	Callimico_goeldii,Saguinus_midas,Leontopithecus_rosalia
b_12	Macaca_fuscata,Nycticebus_coucang,Galago_moholi	Sapajus_apella,Callithrix_geoffroyi,Alouatta_caraya
b_13	Varecia_variegata,Macaca_fascicularis,Macaca_silenus	Saguinus_midas,Alouatta_caraya,Hylobates_lar
b_14	Sapajus_apella,Colobus_guereza,Theropithecus_gelada	Eulemur_macaco,Varecia_variegata,Microcebus_murinus
b_15	Cercopithecus_neglectus,Trachypithecus_auratus,Trachypithecus_francoisi	Saguinus_bicolor,Nycticebus_coucang,Alouatta_caraya
b_16	Cercopithecus_neglectus,Colobus_guereza,Trachypithecus_cristatus	Varecia_variegata,Varecia_rubra,Ateles_geoffroyi
b_17	Nycticebus_pygmaeus,Varecia_rubra,Eulemur_macaco	Theropithecus_gelada,Trachypithecus_cristatus,Trachypithecus_francoisi
b_18	Varecia_variegata,Alouatta_caraya,Galago_senegalensis	Sapajus_apella,Trachypithecus_francoisi,Trachypithecus_cristatus
b_19	Trachypithecus_francoisi,Propithecus_coquereli,Varecia_variegata	Saguinus_imperator,Leontopithecus_chrysomelas,Callimico_goeldii
b_20	Callithrix_jacchus,Macaca_fuscata,Mico_argentatus	Varecia_variegata,Varecia_rubra,Eulemur_macaco
b_21	Trachypithecus_francoisi,Macaca_fascicularis,Trachypithecus_cristatus	Varecia_rubra,Nycticebus_pygmaeus,Nycticebus_coucang
b_22	Nycticebus_pygmaeus,Theropithecus_gelada,Nycticebus_coucang	Alouatta_caraya,Cercopithecus_neglectus,Varecia_variegata
b_23	Saguinus_imperator,Varecia_variegata,Hylobates_lar	Macaca_fuscata,Macaca_fascicularis,Trachypithecus_auratus
b_24	Nycticebus_pygmaeus,Microcebus_murinus,Varecia_variegata	Macaca_fuscata,Theropithecus_gelada,Saguinus_bicolor
