b_0	Galago_senegalensis,Ateles_geoffroyi,Hylobates_lar	Nycticebus_pygmaeus,Saguinus_imperator,Macaca_fascicularis
b_1	Theropithecus_gelada,Alouatta_caraya,Hylobates_lar	Propithecus_coquereli,Varecia_variegata,Callithrix_geoffroyi
b_2	Galago_senegalensis,Sapajus_apella,Saguinus_bicolor	Nycticebus_coucang,Galago_moholi,Saguinus_midas
b_3	Macaca_fascicularis,Eulemur_macaco,Microcebus_murinus	Trachypithecus_francoisi,Galago_moholi,Trachypithecus_cristatus
b_4	Galago_senegalensis,Alouatta_caraya,Varecia_variegata	Saguinus_midas,Propithecus_coquereli,Nycticebus_pygmaeus
b_5	Mico_argentatus,Macaca_fuscata,Macaca_fascicularis	Alouatta_caraya,Saguinus_imperator,Callimico_goeldii
b_6	Alouatta_caraya,Eulemur_macaco,Callimico_goeldii	Callithrix_geoffroyi,Varecia_variegata,Macaca_fascicularis
b_7	Ateles_geoffroyi,Nycticebus_coucang,Callithrix_jacchus	Galago_moholi,Trachypithecus_francoisi,Varecia_rubra
b_8	Hylobates_lar,Macaca_fascicularis,Galago_moholi	Macaca_silenus,Eulemur_macaco,Cercopithecus_neglectus
b_9	Leontopithecus_rosalia,Alouatta_caraya,Saguinus_midas	Galago_moholi,Macaca_fascicularis,Theropithecus_gelada
b_10	Macaca_silenus,Alouatta_caraya,Theropithecus_gelada	Saguinus_imperator,Galago_senegalensis,Galago_moholi
b_11	Microcebus_murinus,Trachypithecus_francoisi,Eulemur_macaco	Callimico_goeldii,Leontopithecus_chrysomelas,Callithrix_geoffroyi
b_12	Trachypithecus_auratus,Nycticebus_coucang,Eulemur_macaco	Alouatta_caraya,Galago_senegalensis,Mico_argentatus
b_13	Leontopithecus_rosalia,Cercopithecus_neglectus,Alouatta_caraya	Callimico_goeldii,Nycticebus_pygmaeus,Callithrix_geoffroyi
b_14	Varecia_rubra,Cercopithecus_neglectus,Propithecus_coquereli	Leontopithecus_rosalia,Theropithecus_gelada,Galago_moholi
b_15	Macaca_fascicularis,Galago_moholi,Varecia_rubra	Hylobates_lar,Macaca_silenus,Macaca_fuscata
