b_0	Galago_senegalensis,Ateles_geoffroyi,Hylobates_lar	Nycticebus_pygmaeus,Saguinus_imperator,Macaca_fascicularis
b_1	Colobus_guereza,Saguinus_midas,Leontopithecus_rosalia	Nycticebus_coucang,Alouatta_caraya,Ateles_geoffroyi
b_2	Nycticebus_coucang,Callithrix_jacchus,Saguinus_bicolor	Nycticebus_pygmaeus,Microcebus_murinus,Propithecus_coquereli
b_3	Nycticebus_pygmaeus,Nycticebus_coucang,Hylobates_lar	Eulemur_macaco,Ateles_geoffroyi,Microcebus_murinus
b_4	Macaca_fuscata,Galago_senegalensis,Trachypithecus_cristatus	Theropithecus_gelada,Colobus_guereza,Trachypithecus_francoisi
b_5	Callithrix_jacchus,Propithecus_coquereli,Ateles_geoffroyi	Saguinus_bicolor,Nycticebus_pygmaeus,Eulemur_macaco
b_6	Trachypithecus_francoisi,Hylobates_lar,Saguinus_imperator	Callithrix_jacchus,Trachypithecus_auratus,Cercopithecus_neglectus
b_7	Saguinus_bicolor,Macaca_fuscata,Galago_senegalensis	Nycticebus_pygmaeus,Mico_argentatus,Hylobates_lar
b_8	Saguinus_midas,Varecia_rubra,Galago_senegalensis	Nycticebus_coucang,Macaca_silenus,Leontopithecus_rosalia
b_9	Alouatta_caraya,Callithrix_geoffroyi,Saguinus_bicolor	Nycticebus_coucang,Galago_senegalensis,Galago_moholi
b_10	Macaca_fuscata,Saguinus_midas,Nycticebus_coucang	Leontopithecus_chrysomelas,Varecia_rubra,Saguinus_bicolor
b_11	Cercopithecus_neglectus,Varecia_rubra,Nycticebus_pygmaeus	Varecia_variegata,Sapajus_apella,Saguinus_midas
b_12	Alouatta_caraya,Hylobates_lar,Nycticebus_pygmaeus	Varecia_rubra,Eulemur_macaco,Propithecus_coquereli
b_13	Macaca_fuscata,Cercopithecus_neglectus,Leontopithecus_chrysomelas	Callithrix_geoffroyi,Ateles_geoffroyi,Macaca_silenus
b_14	Galago_senegalensis,Propithecus_coquereli,Trachypithecus_francoisi	Callithrix_jacchus,Saguinus_bicolor,Nycticebus_pygmaeus
b_15	Callithrix_jacchus,Callithrix_geoffroyi,Macaca_fascicularis	Nycticebus_coucang,Varecia_rubra,Ateles_geoffroyi
b_16	Microcebus_murinus,Callithrix_geoffroyi,Saguinus_midas	Varecia_rubra,Varecia_variegata,Callimico_goeldii
b_17	Microcebus_murinus,Sapajus_apella,Macaca_fuscata	Macaca_fascicularis,Cercopithecus_neglectus,Leontopithecus_chrysomelas
b_18	Macaca_fuscata,Leontopithecus_rosalia,Saguinus_bicolor	Hylobates_lar,Callimico_goeldii,Colobus_guereza
b_19	Galago_senegalensis,Macaca_fascicularis,Macaca_fuscata	Saguinus_bicolor,Propithecus_coquereli,Nycticebus_coucang
b_20	Trachypithecus_auratus,Macaca_fascicularis,Cercopithecus_neglectus	Hylobates_lar,Saguinus_midas,Varecia_variegata
b_21	Callithrix_geoffroyi,Trachypithecus_cristatus,Nycticebus_pygmaeus	Trachypithecus_auratus,Trachypithecus_francoisi,Microcebus_murinus
b_22	Theropithecus_gelada,Sapajus_apella,Ateles_geoffroyi	Varecia_variegata,Propithecus_coquereli,Alouatta_caraya
b_23	Trachypithecus_cristatus,Galago_senegalensis,Galago_moholi	Colobus_guereza,Microcebus_murinus,Nycticebus_pygmaeus
b_24	Propithecus_coquereli,Saguinus_imperator,Saguinus_bicolor	Varecia_rubra,Macaca_fascicularis,Varecia_variegata
b_25	Propithecus_coquereli,Macaca_fuscata,Theropithecus_gelada	Leontopithecus_chrysomelas,Trachypithecus_cristatus,Varecia_variegata
b_26	Macaca_fuscata,Theropithecus_gelada,Alouatta_caraya	Saguinus_bicolor,Varecia_variegata,Microcebus_murinus
b_27	Trachypithecus_cristatus,Varecia_variegata,Mico_argentatus	Nycticebus_pygmaeus,Nycticebus_coucang,Microcebus_murinus
b_28	Leontopithecus_rosalia,Trachypithecus_auratus,Trachypithecus_cristatus	Cercopithecus_neglectus,Saguinus_midas,Leontopithecus_chrysomelas
b_29	Varecia_variegata,Cercopithecus_neglectus,Colobus_guereza	Nycticebus_pygmaeus,Macaca_fuscata,Nycticebus_coucang
b_30	Macaca_silenus,Eulemur_macaco,Alouatta_caraya	Macaca_fascicularis,Varecia_variegata,Theropithecus_gelada
b_31	Nycticebus_coucang,Theropithecus_gelada,Macaca_fuscata	Alouatta_caraya,Ateles_geoffroyi,Saguinus_imperator
b_32	Saguinus_midas,Saguinus_bicolor,Varecia_variegata	Microcebus_murinus,Eulemur_macaco,Galago_senegalensis
b_33	Leontopithecus_chrysomelas,Trachypithecus_auratus,Ateles_geoffroyi	Varecia_rubra,Nycticebus_coucang,Nycticebus_pygmaeus
b_34	Galago_senegalensis,Galago_moholi,Nycticebus_coucang	Macaca_fascicularis,Macaca_fuscata,Microcebus_murinus
b_35	Saguinus_midas,Trachypithecus_francoisi,Varecia_rubra	Hylobates_lar,Macaca_silenus,Propithecus_coquereli
b_36	Trachypithecus_cristatus,Nycticebus_pygmaeus,Nycticebus_coucang	Macaca_fascicularis,Colobus_guereza,Propithecus_coquereli
b_37	Saguinus_imperator,Microcebus_murinus,Callimico_goeldii	Ateles_geoffroyi,Propithecus_coquereli,Galago_moholi
b_38	Trachypithecus_auratus,Nycticebus_coucang,Nycticebus_pygmaeus	Macaca_silenus,Macaca_fuscata,Trachypithecus_francoisi
b_39	Macaca_fuscata,Leontopithecus_chrysomelas,Varecia_variegata	Cercopithecus_neglectus,Propithecus_coquereli,Sapajus_apella
b_40	Hylobates_lar,Nycticebus_coucang,Macaca_fascicularis	Callimico_goeldii,Callithrix_geoffroyi,Nycticebus_pygmaeus
b_41	Mico_argentatus,Nycticebus_pygmaeus,Leontopithecus_rosalia	Galago_senegalensis,Trachypithecus_cristatus,Colobus_guereza
b_42	Nycticebus_coucang,Trachypithecus_auratus,Macaca_fuscata	Hylobates_lar,Galago_moholi,Trachypithecus_francoisi
b_43	Nycticebus_coucang,Leontopithecus_rosalia,Colobus_guereza	Macaca_fuscata,Eulemur_macaco,Alouatta_caraya
b_44	Hylobates_lar,Saguinus_bicolor,Mico_argentatus	Macaca_fuscata,Ateles_geoffroyi,Macaca_silenus
b_45	Macaca_fascicularis,Galago_senegalensis,Varecia_variegata	Mico_argentatus,Callithrix_jacchus,Colobus_guereza
b_46	Galago_moholi,Saguinus_imperator,Galago_senegalensis	Alouatta_caraya,Callithrix_jacchus,Callithrix_geoffroyi
b_47	Trachypithecus_francoisi,Leontopithecus_chrysomelas,Nycticebus_pygmaeus	Sapajus_apella,Theropithecus_gelada,Varecia_rubra
b_48	Colobus_guereza,Callithrix_jacchus,Trachypithecus_auratus	Callithrix_geoffroyi,Nycticebus_pygmaeus,Ateles_geoffroyi
b_49	Varecia_rubra,Callimico_goeldii,Macaca_fascicularis	Nycticebus_coucang,Galago_moholi,Varecia_variegata
b_50	Propithecus_coquereli,Cercopithecus_neglectus,Theropithecus_gelada	Galago_moholi,Varecia_variegata,Nycticebus_coucang
b_51	Galago_moholi,Microcebus_murinus,Colobus_guereza	Hylobates_lar,Alouatta_caraya,Macaca_fuscata
b_52	Colobus_guereza,Callithrix_geoffroyi,Leontopithecus_chrysomelas	Varecia_variegata,Sapajus_apella,Eulemur_macaco
b_53	Theropithecus_gelada,Trachypithecus_auratus,Saguinus_midas	Propithecus_coquereli,Mico_argentatus,Varecia_rubra
b_54	Eulemur_macaco,Nycticebus_coucang,Mico_argentatus	Callithrix_geoffroyi,Leontopithecus_rosalia,Saguinus_bicolor
b_55	Trachypithecus_francoisi,Propithecus_coquereli,Hylobates_lar	Trachypithecus_auratus,Macaca_fuscata,Theropithecus_gelada
b_56	Leontopithecus_rosalia,Macaca_fascicularis,Callithrix_jacchus	Varecia_variegata,Macaca_silenus,Varecia_rubra
b_57	Saguinus_bicolor,Trachypithecus_cristatus,Varecia_rubra	Leontopithecus_rosalia,Galago_moholi,Galago_senegalensis
b_58	Cercopithecus_neglectus,Nycticebus_coucang,Microcebus_murinus	Varecia_variegata,Colobus_guereza,Eulemur_macaco
b_59	Macaca_fascicularis,Hylobates_lar,Nycticebus_pygmaeus	Mico_argentatus,Sapajus_apella,Eulemur_macaco
b_60	Macaca_fuscata,Leontopithecus_rosalia,Nycticebus_coucang	Cercopithecus_neglectus,Colobus_guereza,Trachypithecus_francoisi
b_61	Macaca_silenus,Callithrix_geoffroyi,Galago_senegalensis	Microcebus_murinus,Saguinus_bicolor,Varecia_variegata
b_62	Eulemur_macaco,Mico_argentatus,Colobus_guereza	Galago_moholi,Ateles_geoffroyi,Saguinus_imperator
b_63	Mico_argentatus,Saguinus_midas,Colobus_guereza	Microcebus_murinus,Trachypithecus_auratus,Alouatta_caraya
b_64	Varecia_rubra,Macaca_fascicularis,Macaca_fuscata	Galago_moholi,Nycticebus_pygmaeus,Microcebus_murinus
b_65	Macaca_silenus,Theropithecus_gelada,Callithrix_jacchus	Sapajus_apella,Macaca_fuscata,Eulemur_macaco
b_66	Mico_argentatus,Macaca_fascicularis,Callithrix_jacchus	Varecia_variegata,Trachypithecus_auratus,Trachypithecus_francoisi
b_67	Nycticebus_pygmaeus,Theropithecus_gelada,Cercopithecus_neglectus	Hylobates_lar,Varecia_variegata,Galago_moholi
b_68	Varecia_variegata,Ateles_geoffroyi,Leontopithecus_chrysomelas	Saguinus_imperator,Varecia_rubra,Theropithecus_gelada
b_69	Theropithecus_gelada,Colobus_guereza,Callithrix_geoffroyi	Saguinus_imperator,Hylobates_lar,Alouatta_caraya
b_70	Nycticebus_coucang,Saguinus_imperator,Hylobates_lar	Trachypithecus_auratus,Trachypithecus_francoisi,Saguinus_bicolor
b_71	Galago_moholi,Saguinus_bicolor,Callithrix_jacchus	Microcebus_murinus,Propithecus_coquereli,Ateles_geoffroyi
b_72	Galago_senegalensis,Callithrix_jacchus,Ateles_geoffroyi	Alouatta_caraya,Trachypithecus_francoisi,Trachypithecus_cristatus
b_73	Alouatta_caraya,Nycticebus_pygmaeus,Macaca_silenus	Cercopithecus_neglectus,Propithecus_coquereli,Eulemur_macaco
b_74	Microcebus_murinus,Ateles_geoffroyi,Nycticebus_coucang	Leontopithecus_rosalia,Theropithecus_gelada,Nycticebus_pygmaeus
b_75	Trachypithecus_francoisi,Propithecus_coquereli,Varecia_variegata	Galago_moholi,Microcebus_murinus,Leontopithecus_rosalia
b_76	Callithrix_jacchus,Macaca_fascicularis,Saguinus_imperator	Varecia_rubra,Varecia_variegata,Saguinus_midas
b_77	Trachypithecus_auratus,Callithrix_geoffroyi,Microcebus_murinus	Hylobates_lar,Nycticebus_pygmaeus,Ateles_geoffroyi
b_78	Nycticebus_coucang,Saguinus_imperator,Callithrix_geoffroyi	Ateles_geoffroyi,Theropithecus_gelada,Macaca_fascicularis
b_79	Microcebus_murinus,Leontopithecus_chrysomelas,Saguinus_bicolor	Galago_moholi,Eulemur_macaco,Trachypithecus_francoisi
b_80	Galago_senegalensis,Eulemur_macaco,Trachypithecus_auratus	Saguinus_midas,Varecia_variegata,Macaca_silenus
b_81	Trachypithecus_auratus,Cercopithecus_neglectus,Sapajus_apella	Callimico_goeldii,Callithrix_jacchus,Microcebus_murinus
b_82	Saguinus_bicolor,Mico_argentatus,Microcebus_murinus	Macaca_fuscata,Callimico_goeldii,Galago_senegalensis
b_83	Macaca_fuscata,Macaca_fascicularis,Callimico_goeldii	Microcebus_murinus,Varecia_rubra,Hylobates_lar
b_84	Eulemur_macaco,Varecia_rubra,Saguinus_midas	Saguinus_imperator,Leontopithecus_rosalia,Cercopithecus_neglectus
b_85	Ateles_geoffroyi,Macaca_fuscata,Leontopithecus_rosalia	Theropithecus_gelada,Varecia_variegata,Alouatta_caraya
b_86	Theropithecus_gelada,Colobus_guereza,Microcebus_murinus	Galago_senegalensis,Hylobates_lar,Trachypithecus_auratus
b_87	Trachypithecus_auratus,Mico_argentatus,Alouatta_caraya	Varecia_rubra,Varecia_variegata,Ateles_geoffroyi
b_88	Callimico_goeldii,Saguinus_bicolor,Macaca_silenus	Hylobates_lar,Trachypithecus_francoisi,Trachypithecus_cristatus
b_89	Macaca_fuscata,Galago_moholi,Varecia_variegata	Callithrix_jacchus,Nycticebus_coucang,Propithecus_coquereli
b_90	Nycticebus_coucang,Propithecus_coquereli,Alouatta_caraya	Colobus_guereza,Callithrix_jacchus,Cercopithecus_neglectus
b_91	Callimico_goeldii,Theropithecus_gelada,Eulemur_macaco	Alouatta_caraya,Callithrix_jacchus,Microcebus_murinus
b_92	Sapajus_apella,Callimico_goeldii,Mico_argentatus	Nycticebus_pygmaeus,Nycticebus_coucang,Trachypithecus_cristatus
b_93	Leontopithecus_rosalia,Trachypithecus_francoisi,Saguinus_bicolor	Trachypithecus_cristatus,Trachypithecus_auratus,Microcebus_murinus
b_94	Cercopithecus_neglectus,Callithrix_jacchus,Trachypithecus_cristatus	Ateles_geoffroyi,Alouatta_caraya,Sapajus_apella
b_95	Leontopithecus_chrysomelas,Cercopithecus_neglectus,Theropithecus_gelada	Saguinus_bicolor,Macaca_silenus,Saguinus_midas
b_96	Varecia_variegata,Propithecus_coquereli,Macaca_fascicularis	Theropithecus_gelada,Trachypithecus_auratus,Sapajus_apella
b_97	Leontopithecus_chrysomelas,Colobus_guereza,Varecia_rubra	Saguinus_midas,Varecia_variegata,Ateles_geoffroyi
b_98	Eulemur_macaco,Macaca_fascicularis,Saguinus_bicolor	Ateles_geoffroyi,Alouatta_caraya,Galago_moholi
b_99	Sapajus_apella,Trachypithecus_francoisi,Macaca_silenus	Callithrix_geoffroyi,Galago_senegalensis,Varecia_variegata
b_100	Saguinus_imperator,Hylobates_lar,Trachypithecus_auratus	Alouatta_caraya,Varecia_rubra,Cercopithecus_neglectus
