b_0	Galago_senegalensis,Hylobates_lar,Ateles_geoffroyi	Nycticebus_pygmaeus,Pan_troglodytes,Saguinus_imperator
b_1	Sapajus_apella,Mandrillus_sphinx,Saguinus_bicolor	Propithecus_coquereli,Saguinus_imperator,Macaca_nigra
b_2	Cebuella_pygmaea,Galago_senegalensis,Mico_argentatus	Microcebus_murinus,Cercopithecus_neglectus,Nycticebus_coucang
b_3	Saimiri_sciureus,Leontopithecus_rosalia,Mandrillus_sphinx	Eulemur_macaco,Cebuella_pygmaea,Saguinus_midas
b_4	Saguinus_oedipus,Microcebus_murinus,Macaca_silenus	Varecia_rubra,Alouatta_caraya,Eulemur_macaco
b_5	Saguinus_midas,Macaca_fuscata,Colobus_guereza	Eulemur_macaco,Lemur_catta,Varecia_rubra
b_6	Saguinus_midas,Varecia_rubra,Nycticebus_coucang	Saguinus_bicolor,Saguinus_imperator,Macaca_fascicularis
b_7	Macaca_silenus,Macaca_fascicularis,Saguinus_imperator	Eulemur_macaco,Macaca_nigra,Leontopithecus_chrysomelas
b_8	Papio_hamadryas,Saguinus_midas,Callithrix_geoffroyi	Galago_moholi,Mico_argentatus,Hylobates_lar
b_9	Trachypithecus_cristatus,Leontopithecus_rosalia,Hylobates_lar	Galago_senegalensis,Varecia_variegata,Ateles_geoffroyi
b_10	Theropithecus_gelada,Macaca_fascicularis,Saguinus_bicolor	Saguinus_midas,Leontopithecus_rosalia,Eulemur_macaco
b_11	Trachypithecus_francoisi,Macaca_fascicularis,Theropithecus_gelada	Saguinus_oedipus,Mandrillus_sphinx,Cebuella_pygmaea
b_12	Pan_troglodytes,Theropithecus_gelada,Cercopithecus_neglectus	Lemur_catta,Leontopithecus_rosalia,Hylobates_lar
b_13	Theropithecus_gelada,Mandrillus_sphinx,Hylobates_lar	Callithrix_jacchus,Lemur_catta,Nycticebus_pygmaeus
b_14	Callithrix_jacchus,Saguinus_oedipus,Macaca_silenus	Propithecus_coquereli,Nycticebus_pygmaeus,Papio_hamadryas
b_15	Galago_moholi,Microcebus_murinus,Sapajus_apella	Hylobates_lar,Theropithecus_gelada,Varecia_rubra
b_16	Galago_senegalensis,Propithecus_coquereli,Saguinus_imperator	Callimico_goeldii,Sapajus_apella,Saguinus_oedipus
b_17	Varecia_rubra,Colobus_guereza,Mico_argentatus	Saimiri_sciureus,Macaca_fascicularis,Macaca_silenus
b_18	Eulemur_macaco,Callimico_goeldii,Mico_argentatus	Callithrix_jacchus,Varecia_variegata,Propithecus_coquereli
b_19	Varecia_rubra,Varecia_variegata,Hylobates_lar	Sapajus_apella,Leontopithecus_chrysomelas,Ateles_geoffroyi
b_20	Lemur_catta,Microcebus_murinus,Callimico_goeldii	Cercopithecus_neglectus,Gorilla_gorilla,Nycticebus_pygmaeus
b_21	Callimico_goeldii,Lemur_catta,Pan_troglodytes	Macaca_silenus,Mandrillus_sphinx,Macaca_fascicularis
b_22	Macaca_fascicularis,Saimiri_sciureus,Ateles_geoffroyi	Trachypithecus_francoisi,Cercopithecus_neglectus,Theropithecus_gelada
b_23	Varecia_rubra,Trachypithecus_francoisi,Macaca_silenus	Varecia_variegata,Eulemur_macaco,Gorilla_gorilla
b_24	Saguinus_oedipus,Macaca_fascicularis,Callimico_goeldii	Eulemur_macaco,Macaca_fuscata,Papio_hamadryas
b_25	Trachypithecus_auratus,Sapajus_apella,Leontopithecus_rosalia	Varecia_variegata,Gorilla_gorilla,Leontopithecus_chrysomelas
b_26	Galago_moholi,Saguinus_bicolor,Saguinus_imperator	Galago_senegalensis,Macaca_silenus,Nycticebus_coucang
b_27	Macaca_fuscata,Cercopithecus_neglectus,Leontopithecus_rosalia	Nycticebus_pygmaeus,Varecia_rubra,Pan_troglodytes
b_28	Trachypithecus_francoisi,Callimico_goeldii,Lemur_catta	Varecia_variegata,Propithecus_coquereli,Varecia_rubra
b_29	Sapajus_apella,Saguinus_oedipus,Lemur_catta	Microcebus_murinus,Galago_moholi,Trachypithecus_cristatus
b_30	Colobus_guereza,Sapajus_apella,Lemur_catta	Alouatta_caraya,Varecia_rubra,Mandrillus_sphinx
b_31	Eulemur_macaco,Cebuella_pygmaea,Varecia_rubra	Trachypithecus_francoisi,Microcebus_murinus,Trachypithecus_cristatus
b_32	Cercopithecus_neglectus,Nycticebus_coucang,Saimiri_sciureus	Eulemur_macaco,Galago_moholi,Saguinus_bicolor
b_33	Cebuella_pygmaea,Colobus_guereza,Galago_moholi	Saguinus_midas,Nycticebus_coucang,Lemur_catta
b_34	Alouatta_caraya,Ateles_geoffroyi,Papio_hamadryas	Trachypithecus_francoisi,Eulemur_macaco,Sapajus_apella
b_35	Trachypithecus_francoisi,Macaca_fuscata,Saguinus_bicolor	Propithecus_coquereli,Varecia_rubra,Nycticebus_pygmaeus
b_36	Varecia_variegata,Alouatta_caraya,Galago_senegalensis	Trachypithecus_francoisi,Eulemur_macaco,Trachypithecus_cristatus
b_37	Callithrix_geoffroyi,Saguinus_imperator,Trachypithecus_auratus	Callithrix_jacchus,Nycticebus_coucang,Varecia_variegata
b_38	Callimico_goeldii,Saguinus_bicolor,Varecia_rubra	Nycticebus_coucang,Galago_senegalensis,Callithrix_geoffroyi
b_39	Mico_argentatus,Lemur_catta,Leontopithecus_rosalia	Hylobates_lar,Leontopithecus_chrysomelas,Galago_senegalensis
b_40	Propithecus_coquereli,Galago_moholi,Microcebus_murinus	Macaca_silenus,Macaca_fascicularis,Macaca_fuscata
b_41	Nycticebus_pygmaeus,Galago_moholi,Cebuella_pygmaea	Leontopithecus_chrysomelas,Varecia_rubra,Callithrix_geoffroyi
b_42	Leontopithecus_rosalia,Microcebus_murinus,Pan_troglodytes	Callithrix_geoffroyi,Callimico_goeldii,Mico_argentatus
b_43	Propithecus_coquereli,Varecia_rubra,Macaca_silenus	Ateles_geoffroyi,Saguinus_bicolor,Colobus_guereza
b_44	Gorilla_gorilla,Saguinus_imperator,Callithrix_jacchus	Varecia_variegata,Macaca_nigra,Microcebus_murinus
b_45	Callimico_goeldii,Trachypithecus_francoisi,Hylobates_lar	Varecia_variegata,Galago_senegalensis,Varecia_rubra
b_46	Alouatta_caraya,Nycticebus_pygmaeus,Macaca_silenus	Nycticebus_coucang,Saguinus_oedipus,Saguinus_imperator
b_47	Macaca_nigra,Nycticebus_pygmaeus,Theropithecus_gelada	Saguinus_midas,Nycticebus_coucang,Alouatta_caraya
b_48	Galago_senegalensis,Macaca_fascicularis,Cercopithecus_neglectus	Alouatta_caraya,Trachypithecus_cristatus,Leontopithecus_rosalia
b_49	Mandrillus_sphinx,Lemur_catta,Gorilla_gorilla	Macaca_nigra,Macaca_fuscata,Saimiri_sciureus
b_50	Gorilla_gorilla,Macaca_silenus,Saguinus_imperator	Papio_hamadryas,Trachypithecus_francoisi,Mandrillus_sphinx
b_51	Eulemur_macaco,Callithrix_geoffroyi,Saguinus_imperator	Theropithecus_gelada,Papio_hamadryas,Lemur_catta
b_52	Nycticebus_coucang,Nycticebus_pygmaeus,Saguinus_imperator	Propithecus_coquereli,Macaca_fascicularis,Ateles_geoffroyi
b_53	Eulemur_macaco,Trachypithecus_cristatus,Microcebus_murinus	Galago_senegalensis,Cercopithecus_neglectus,Galago_moholi
b_54	Ateles_geoffroyi,Colobus_guereza,Eulemur_macaco	Microcebus_murinus,Macaca_fascicularis,Nycticebus_coucang
b_55	Saimiri_sciureus,Alouatta_caraya,Trachypithecus_auratus	Eulemur_macaco,Macaca_fascicularis,Propithecus_coquereli
b_56	Saguinus_midas,Hylobates_lar,Varecia_rubra	Leontopithecus_chrysomelas,Varecia_variegata,Saguinus_imperator
