b_0	Galago_senegalensis,Hylobates_lar,Ateles_geoffroyi	Nycticebus_pygmaeus,Pan_troglodytes,Saguinus_imperator
b_1	Galago_moholi,Propithecus_coquereli,Callithrix_jacchus	Callithrix_geoffroyi,Trachypithecus_francoisi,Eulemur_macaco
b_2	Varecia_rubra,Colobus_guereza,Saimiri_sciureus	Propithecus_coquereli,Galago_senegalensis,Galago_moholi
b_3	Theropithecus_gelada,Gorilla_gorilla,Lemur_catta	Varecia_rubra,Cercopithecus_neglectus,Macaca_fascicularis
b_4	Mico_argentatus,Cercopithecus_neglectus,Macaca_fuscata	Microcebus_murinus,Macaca_nigra,Nycticebus_coucang
b_5	Varecia_variegata,Nycticebus_pygmaeus,Leontopithecus_chrysomelas	Mandrillus_sphinx,Gorilla_gorilla,Pan_troglodytes
b_6	Hylobates_lar,Cebuella_pygmaea,Callithrix_geoffroyi	Varecia_variegata,Pan_troglodytes,Lemur_catta
b_7	Eulemur_macaco,Macaca_nigra,Galago_moholi	Saimiri_sciureus,Callithrix_geoffroyi,Gorilla_gorilla
b_8	Cebuella_pygmaea,Leontopithecus_chrysomelas,Macaca_fuscata	Microcebus_murinus,Nycticebus_pygmaeus,Theropithecus_gelada
b_9	Callithrix_geoffroyi,Colobus_guereza,Saimiri_sciureus	Varecia_rubra,Trachypithecus_auratus,Nycticebus_pygmaeus
b_10	Nycticebus_pygmaeus,Mandrillus_sphinx,Macaca_fascicularis	Varecia_rubra,Galago_moholi,Leontopithecus_rosalia
b_11	Varecia_rubra,Trachypithecus_auratus,Lemur_catta	Macaca_nigra,Trachypithecus_francoisi,Pan_troglodytes
b_12	Trachypithecus_francoisi,Galago_moholi,Nycticebus_coucang	Trachypithecus_cristatus,Leontopithecus_rosalia,Sapajus_apella
b_13	Theropithecus_gelada,Mandrillus_sphinx,Ateles_geoffroyi	Gorilla_gorilla,Colobus_guereza,Eulemur_macaco
b_14	Galago_moholi,Theropithecus_gelada,Hylobates_lar	Cebuella_pygmaea,Pan_troglodytes,Papio_hamadryas
b_15	Cebuella_pygmaea,Galago_senegalensis,Varecia_rubra	Colobus_guereza,Leontopithecus_rosalia,Cercopithecus_neglectus
b_16	Eulemur_macaco,Alouatta_caraya,Gorilla_gorilla	Macaca_silenus,Microcebus_murinus,Hylobates_lar
b_17	Macaca_silenus,Nycticebus_pygmaeus,Ateles_geoffroyi	Trachypithecus_francoisi,Sapajus_apella,Eulemur_macaco
b_18	Callithrix_jacchus,Ateles_geoffroyi,Sapajus_apella	Leontopithecus_rosalia,Eulemur_macaco,Galago_moholi
b_19	Trachypithecus_francoisi,Varecia_rubra,Macaca_fascicularis	Nycticebus_coucang,Mico_argentatus,Saguinus_oedipus
b_20	Saguinus_oedipus,Microcebus_murinus,Saguinus_midas	Leontopithecus_rosalia,Propithecus_coquereli,Hylobates_lar
b_21	Ateles_geoffroyi,Gorilla_gorilla,Leontopithecus_chrysomelas	Galago_moholi,Nycticebus_pygmaeus,Galago_senegalensis
b_22	Varecia_variegata,Callithrix_jacchus,Trachypithecus_francoisi	Varecia_rubra,Gorilla_gorilla,Colobus_guereza
b_23	Gorilla_gorilla,Eulemur_macaco,Theropithecus_gelada	Colobus_guereza,Cercopithecus_neglectus,Leontopithecus_rosalia
b_24	Microcebus_murinus,Mandrillus_sphinx,Trachypithecus_francoisi	Mico_argentatus,Pan_troglodytes,Varecia_rubra
b_25	Varecia_variegata,Lemur_catta,Mandrillus_sphinx	Cercopithecus_neglectus,Macaca_fuscata,Trachypithecus_francoisi
b_26	Eulemur_macaco,Trachypithecus_cristatus,Galago_moholi	Gorilla_gorilla,Ateles_geoffroyi,Papio_hamadryas
b_27	Macaca_silenus,Galago_moholi,Leontopithecus_rosalia	Cebuella_pygmaea,Saguinus_imperator,Callithrix_jacchus
b_28	Saguinus_imperator,Callithrix_geoffroyi,Gorilla_gorilla	Eulemur_macaco,Macaca_fuscata,Macaca_nigra
b_29	Callithrix_jacchus,Galago_senegalensis,Lemur_catta	Saguinus_bicolor,Saguinus_oedipus,Callithrix_geoffroyi
b_30	Eulemur_macaco,Trachypithecus_auratus,Mandrillus_sphinx	Propithecus_coquereli,Saguinus_oedipus,Trachypithecus_francoisi
b_31	Varecia_rubra,Hylobates_lar,Papio_hamadryas	Trachypithecus_francoisi,Nycticebus_coucang,Lemur_catta
b_32	Saguinus_midas,Eulemur_macaco,Saimiri_sciureus	Lemur_catta,Galago_moholi,Nycticebus_pygmaeus
b_33	Leontopithecus_chrysomelas,Theropithecus_gelada,Macaca_fascicularis	Macaca_silenus,Cebuella_pygmaea,Saguinus_midas
b_34	Trachypithecus_auratus,Papio_hamadryas,Colobus_guereza	Hylobates_lar,Galago_moholi,Varecia_rubra
b_35	Macaca_silenus,Varecia_variegata,Colobus_guereza	Leontopithecus_rosalia,Callimico_goeldii,Saguinus_bicolor
b_36	Papio_hamadryas,Pan_troglodytes,Saguinus_oedipus	Galago_moholi,Saimiri_sciureus,Propithecus_coquereli
b_37	Propithecus_coquereli,Saguinus_oedipus,Galago_senegalensis	Macaca_fascicularis,Macaca_silenus,Hylobates_lar
b_38	Propithecus_coquereli,Macaca_fascicularis,Leontopithecus_rosalia	Ateles_geoffroyi,Mico_argentatus,Varecia_rubra
b_39	Cebuella_pygmaea,Eulemur_macaco,Galago_moholi	Propithecus_coquereli,Saimiri_sciureus,Trachypithecus_cristatus
b_40	Trachypithecus_francoisi,Galago_senegalensis,Sapajus_apella	Cebuella_pygmaea,Mico_argentatus,Microcebus_murinus
b_41	Mandrillus_sphinx,Propithecus_coquereli,Microcebus_murinus	Theropithecus_gelada,Macaca_fuscata,Papio_hamadryas
b_42	Mandrillus_sphinx,Macaca_fuscata,Lemur_catta	Galago_moholi,Nycticebus_pygmaeus,Colobus_guereza
b_43	Varecia_variegata,Gorilla_gorilla,Nycticebus_pygmaeus	Macaca_fascicularis,Sapajus_apella,Theropithecus_gelada
b_44	Hylobates_lar,Macaca_fascicularis,Lemur_catta	Saguinus_oedipus,Eulemur_macaco,Gorilla_gorilla
b_45	Mandrillus_sphinx,Galago_moholi,Trachypithecus_francoisi	Macaca_fuscata,Saguinus_midas,Ateles_geoffroyi
b_46	Leontopithecus_rosalia,Trachypithecus_cristatus,Papio_hamadryas	Macaca_silenus,Galago_moholi,Varecia_rubra
b_47	Theropithecus_gelada,Hylobates_lar,Sapajus_apella	Macaca_fuscata,Macaca_silenus,Macaca_fascicularis
b_48	Callimico_goeldii,Macaca_fascicularis,Trachypithecus_auratus	Papio_hamadryas,Eulemur_macaco,Callithrix_geoffroyi
b_49	Callimico_goeldii,Galago_senegalensis,Papio_hamadryas	Theropithecus_gelada,Nycticebus_coucang,Mandrillus_sphinx
b_50	Eulemur_macaco,Cercopithecus_neglectus,Nycticebus_coucang	Saguinus_midas,Lemur_catta,Saimiri_sciureus
b_51	Microcebus_murinus,Galago_moholi,Cebuella_pygmaea	Mico_argentatus,Theropithecus_gelada,Gorilla_gorilla
b_52	Varecia_variegata,Theropithecus_gelada,Varecia_rubra	Alouatta_caraya,Sapajus_apella,Colobus_guereza
b_53	Leontopithecus_chrysomelas,Saguinus_midas,Saimiri_sciureus	Alouatta_caraya,Mandrillus_sphinx,Eulemur_macaco
b_54	Trachypithecus_francoisi,Leontopithecus_rosalia,Leontopithecus_chrysomelas	Alouatta_caraya,Saguinus_imperator,Nycticebus_pygmaeus
b_55	Theropithecus_gelada,Leontopithecus_chrysomelas,Varecia_rubra	Macaca_fuscata,Pan_troglodytes,Galago_senegalensis
b_56	Galago_senegalensis,Trachypithecus_cristatus,Lemur_catta	Microcebus_murinus,Nycticebus_pygmaeus,Sapajus_apella
b_57	Leontopithecus_rosalia,Papio_hamadryas,Callimico_goeldii	Trachypithecus_auratus,Macaca_silenus,Galago_senegalensis
b_58	Microcebus_murinus,Varecia_rubra,Nycticebus_coucang	Mico_argentatus,Saimiri_sciureus,Macaca_nigra
b_59	Microcebus_murinus,Trachypithecus_francoisi,Sapajus_apella	Varecia_variegata,Nycticebus_pygmaeus,Eulemur_macaco
b_60	Macaca_nigra,Lemur_catta,Papio_hamadryas	Mandrillus_sphinx,Callithrix_geoffroyi,Galago_moholi
b_61	Macaca_silenus,Leontopithecus_chrysomelas,Papio_hamadryas	Varecia_rubra,Gorilla_gorilla,Microcebus_murinus
b_62	Callimico_goeldii,Trachypithecus_auratus,Saguinus_imperator	Varecia_rubra,Eulemur_macaco,Lemur_catta
b_63	Mico_argentatus,Sapajus_apella,Mandrillus_sphinx	Alouatta_caraya,Saimiri_sciureus,Cercopithecus_neglectus
b_64	Macaca_fascicularis,Gorilla_gorilla,Lemur_catta	Saguinus_oedipus,Mico_argentatus,Callimico_goeldii
b_65	Macaca_silenus,Nycticebus_coucang,Propithecus_coquereli	Saguinus_bicolor,Microcebus_murinus,Saimiri_sciureus
b_66	Varecia_variegata,Theropithecus_gelada,Callithrix_jacchus	Callimico_goeldii,Nycticebus_coucang,Galago_moholi
b_67	Macaca_silenus,Galago_moholi,Saguinus_midas	Macaca_fascicularis,Lemur_catta,Theropithecus_gelada
b_68	Leontopithecus_rosalia,Microcebus_murinus,Saguinus_oedipus	Pan_troglodytes,Nycticebus_pygmaeus,Galago_senegalensis
b_69	Propithecus_coquereli,Varecia_rubra,Sapajus_apella	Colobus_guereza,Ateles_geoffroyi,Saguinus_imperator
b_70	Leontopithecus_rosalia,Alouatta_caraya,Sapajus_apella	Cercopithecus_neglectus,Pan_troglodytes,Saimiri_sciureus
b_71	Mico_argentatus,Microcebus_murinus,Saguinus_midas	Pan_troglodytes,Nycticebus_pygmaeus,Macaca_fuscata
b_72	Nycticebus_pygmaeus,Callithrix_geoffroyi,Macaca_fuscata	Theropithecus_gelada,Propithecus_coquereli,Microcebus_murinus
b_73	Cercopithecus_neglectus,Leontopithecus_chrysomelas,Mico_argentatus	Macaca_fascicularis,Macaca_silenus,Lemur_catta
b_74	Macaca_nigra,Colobus_guereza,Saimiri_sciureus	Alouatta_caraya,Microcebus_murinus,Macaca_fuscata
b_75	Lemur_catta,Mico_argentatus,Galago_moholi	Sapajus_apella,Saguinus_midas,Callithrix_jacchus
b_76	Trachypithecus_auratus,Alouatta_caraya,Leontopithecus_chrysomelas	Hylobates_lar,Eulemur_macaco,Colobus_guereza
b_77	Cercopithecus_neglectus,Colobus_guereza,Saimiri_sciureus	Galago_senegalensis,Eulemur_macaco,Varecia_rubra
b_78	Galago_senegalensis,Macaca_nigra,Papio_hamadryas	Microcebus_murinus,Galago_moholi,Eulemur_macaco
b_79	Ateles_geoffroyi,Varecia_rubra,Macaca_nigra	Pan_troglodytes,Nycticebus_pygmaeus,Microcebus_murinus
